id|leg|stops|loc|lat|long|price|dest
5718567|0|4|Columbus (CMH)|39.99806| -82.89194| 751|FALSE
5718567|1|4|Charlotte (CLT)|35.21389| -80.94306| 751|FALSE
5718567|2|4|Nashville (BNA)|36.12444| -86.67833| 751|TRUE
5718567|3|4|Washington, D.C. (DCA)|38.85222| -77.03778| 751|FALSE
5718567|4|4|Columbus (CMH)|39.99806| -82.89194| 751|FALSE
5691889|0|2|Columbus (CMH)|39.99806| -82.89194| 394|FALSE
5691889|1|2|Los Angeles (LAX)|33.94250|-118.40806| 394|TRUE
5691889|2|2|Columbus (CMH)|39.99806| -82.89194| 394|FALSE
5714915|0|3|Columbus (CMH)|39.99806| -82.89194| 305|FALSE
5714915|1|3|Las Vegas (LAS)|36.08000|-115.15222| 305|FALSE
5714915|2|3|Burbank (BUR)|34.20056|-118.35861| 305|TRUE
5714915|3|3|Columbus (CMH)|39.99806| -82.89194| 305|FALSE
5872062|0|2|Columbus (CMH)|39.99806| -82.89194| 176|FALSE
5872062|1|2|Orlando (MCO)|28.42944| -81.30889| 176|TRUE
5872062|2|2|Columbus (CMH)|39.99806| -82.89194| 176|FALSE
5780734|0|4|Columbus (CMH)|39.99806| -82.89194|3021|FALSE
5780734|1|4|San Francisco (SFO)|37.61889|-122.39167|3021|FALSE
5780734|2|4|Tucson (TUS)|32.11611|-110.94111|3021|TRUE
5780734|3|4|Phoenix (PHX)|33.43417|-112.01167|3021|FALSE
5780734|4|4|Columbus (CMH)|39.99806| -82.89194|3021|FALSE
5695333|0|4|Columbus (CMH)|39.99806| -82.89194| 417|FALSE
5695333|1|4|Chicago (ORD)|41.97861| -87.90472| 417|FALSE
5695333|2|4|Philadelphia (PHL)|39.87194| -75.24111| 417|TRUE
5695333|3|4|Chicago (ORD)|41.97861| -87.90472| 417|FALSE
5695333|4|4|Columbus (CMH)|39.99806| -82.89194| 417|FALSE
5872560|0|4|Columbus (CMH)|39.99806| -82.89194| 361|FALSE
5872560|1|4|Atlanta (ATL)|33.63667| -84.42806| 361|FALSE
5872560|2|4|Tampa (TPA)|27.97556| -82.53333| 361|TRUE
5872560|3|4|Atlanta (ATL)|33.63667| -84.42806| 361|FALSE
5872560|4|4|Columbus (CMH)|39.99806| -82.89194| 361|FALSE
5695436|0|2|Columbus (CMH)|39.99806| -82.89194| 422|FALSE
5695436|1|2|Atlanta (ATL)|33.63667| -84.42806| 422|TRUE
5695436|2|2|Columbus (CMH)|39.99806| -82.89194| 422|FALSE
5695279|0|3|Columbus (CMH)|39.99806| -82.89194| 499|FALSE
5695279|1|3|Charlotte (CLT)|35.21389| -80.94306| 499|FALSE
5695279|2|3|Washington, D.C. (DCA)|38.85222| -77.03778| 499|TRUE
5695279|3|3|Columbus (CMH)|39.99806| -82.89194| 499|FALSE
5695349|0|2|Columbus (CMH)|39.99806| -82.89194| 678|FALSE
5695349|1|2|Seattle (SEA)|47.44889|-122.30944| 678|TRUE
5695349|2|2|Columbus (CMH)|39.99806| -82.89194| 678|FALSE
5695636|0|4|Columbus (CMH)|39.99806| -82.89194| 807|FALSE
5695636|1|4|Chicago (ORD)|41.97861| -87.90472| 807|FALSE
5695636|2|4|Green Bay (GRB)|44.48556| -88.13389| 807|TRUE
5695636|3|4|Chicago (ORD)|41.97861| -87.90472| 807|FALSE
5695636|4|4|Columbus (CMH)|39.99806| -82.89194| 807|FALSE
5695568|0|3|Columbus (CMH)|39.99806| -82.89194| 443|FALSE
5695568|1|3|Las Vegas (LAS)|36.08000|-115.15222| 443|FALSE
5695568|2|3|Denver (DEN)|39.86167|-104.67306| 443|TRUE
5695568|3|3|Columbus (CMH)|39.99806| -82.89194| 443|FALSE
5695712|0|3|Columbus (CMH)|39.99806| -82.89194| 499|FALSE
5695712|1|3|Charlotte (CLT)|35.21389| -80.94306| 499|FALSE
5695712|2|3|Washington, D.C. (DCA)|38.85222| -77.03778| 499|TRUE
5695712|3|3|Columbus (CMH)|39.99806| -82.89194| 499|FALSE
5695437|0|4|Columbus (CMH)|39.99806| -82.89194| 554|FALSE
5695437|1|4|Chicago (ORD)|41.97861| -87.90472| 554|FALSE
5695437|2|4|Atlanta (ATL)|33.63667| -84.42806| 554|TRUE
5695437|3|4|Charlotte (CLT)|35.21389| -80.94306| 554|FALSE
5695437|4|4|Columbus (CMH)|39.99806| -82.89194| 554|FALSE
5695243|0|2|Columbus (CMH)|39.99806| -82.89194| 460|FALSE
5695243|1|2|Chicago (ORD)|41.97861| -87.90472| 460|TRUE
5695243|2|2|Columbus (CMH)|39.99806| -82.89194| 460|FALSE
5872586|0|3|Columbus (CMH)|39.99806| -82.89194| 265|FALSE
5872586|1|3|Chicago (ORD)|41.97861| -87.90472| 265|FALSE
5872586|2|3|Seattle (SEA)|47.44889|-122.30944| 265|TRUE
5872586|3|3|Columbus (CMH)|39.99806| -82.89194| 265|FALSE
5695383|0|2|Columbus (CMH)|39.99806| -82.89194| 341|FALSE
5695383|1|2|Las Vegas (LAS)|36.08000|-115.15222| 341|TRUE
5695383|2|2|Columbus (CMH)|39.99806| -82.89194| 341|FALSE
5872594|0|4|Columbus (CMH)|39.99806| -82.89194| 488|FALSE
5872594|1|4|Chicago (ORD)|41.97861| -87.90472| 488|FALSE
5872594|2|4|Minneapolis (MSP)|44.88194| -93.22167| 488|TRUE
5872594|3|4|Detroit (DTW)|42.21250| -83.35333| 488|FALSE
5872594|4|4|Columbus (CMH)|39.99806| -82.89194| 488|FALSE
5695281|0|2|Columbus (CMH)|39.99806| -82.89194| 401|FALSE
5695281|1|2|Washington, D.C. (IAD)|38.94444| -77.45583| 401|TRUE
5695281|2|2|Columbus (CMH)|39.99806| -82.89194| 401|FALSE
5872548|0|2|Columbus (CMH)|39.99806| -82.89194| 264|FALSE
5872548|1|2|New York (EWR)|40.69250| -74.16861| 264|TRUE
5872548|2|2|Columbus (CMH)|39.99806| -82.89194| 264|FALSE
5685266|0|4|Columbus (CMH)|39.99806| -82.89194| 415|FALSE
5685266|1|4|Dallas (DFW)|32.89694| -97.03806| 415|FALSE
5685266|2|4|New Orleans (MSY)|29.99333| -90.25806| 415|TRUE
5685266|3|4|Dallas (DFW)|32.89694| -97.03806| 415|FALSE
5685266|4|4|Columbus (CMH)|39.99806| -82.89194| 415|FALSE
5695604|0|4|Columbus (CMH)|39.99806| -82.89194| 780|FALSE
5695604|1|4|Detroit (DTW)|42.21250| -83.35333| 780|FALSE
5695604|2|4|Kansas City (MCI)|39.29750| -94.71389| 780|TRUE
5695604|3|4|Chicago (ORD)|41.97861| -87.90472| 780|FALSE
5695604|4|4|Columbus (CMH)|39.99806| -82.89194| 780|FALSE
5695418|0|4|Columbus (CMH)|39.99806| -82.89194| 811|FALSE
5695418|1|4|Denver (DEN)|39.86167|-104.67306| 811|FALSE
5695418|2|4|Ontario (ONT)|34.05611|-117.60111| 811|TRUE
5695418|3|4|Denver (DEN)|39.86167|-104.67306| 811|FALSE
5695418|4|4|Columbus (CMH)|39.99806| -82.89194| 811|FALSE
5695331|0|2|Columbus (CMH)|39.99806| -82.89194| 603|FALSE
5695331|1|2|Philadelphia (PHL)|39.87194| -75.24111| 603|TRUE
5695331|2|2|Columbus (CMH)|39.99806| -82.89194| 603|FALSE
5695530|0|2|Columbus (CMH)|39.99806| -82.89194| 594|FALSE
5695530|1|2|New York (JFK)|40.63972| -73.77889| 594|TRUE
5695530|2|2|Columbus (CMH)|39.99806| -82.89194| 594|FALSE
5695261|0|2|Columbus (CMH)|39.99806| -82.89194| 635|FALSE
5695261|1|2|Boston (BOS)|42.36444| -71.00528| 635|TRUE
5695261|2|2|Columbus (CMH)|39.99806| -82.89194| 635|FALSE
5872578|0|4|Columbus (CMH)|39.99806| -82.89194| 259|FALSE
5872578|1|4|Orlando (MCO)|28.42944| -81.30889| 259|FALSE
5872578|2|4|Atlantic City (ACY)|39.45750| -74.57722| 259|TRUE
5872578|3|4|New York (EWR)|40.69250| -74.16861| 259|FALSE
5872578|4|4|Columbus (CMH)|39.99806| -82.89194| 259|FALSE
5872572|0|4|Columbus (CMH)|39.99806| -82.89194| 318|FALSE
5872572|1|4|Las Vegas (LAS)|36.08000|-115.15222| 318|FALSE
5872572|2|4|Oakland (OAK)|37.72139|-122.22083| 318|TRUE
5872572|3|4|Denver (DEN)|39.86167|-104.67306| 318|FALSE
5872572|4|4|Columbus (CMH)|39.99806| -82.89194| 318|FALSE
5695313|0|4|Columbus (CMH)|39.99806| -82.89194| 712|FALSE
5695313|1|4|Dallas (DFW)|32.89694| -97.03806| 712|FALSE
5695313|2|4|Houston (IAH)|29.98444| -95.34139| 712|TRUE
5695313|3|4|Dallas (DFW)|32.89694| -97.03806| 712|FALSE
5695313|4|4|Columbus (CMH)|39.99806| -82.89194| 712|FALSE
5695547|0|4|Columbus (LCK)|39.81389| -82.92778| 344|FALSE
5695547|1|4|Orlando (SFB)|28.77778| -81.23750| 344|FALSE
5695547|2|4|Rochester (ROC)|43.11889| -77.67250| 344|TRUE
5695547|3|4|Charlotte (CLT)|35.21389| -80.94306| 344|FALSE
5695547|4|4|Columbus (CMH)|39.99806| -82.89194| 344|FALSE
5695225|0|2|Columbus (CMH)|39.99806| -82.89194| 168|FALSE
5695225|1|2|Fort Lauderdale (FLL)|26.07250| -80.15278| 168|TRUE
5695225|2|2|Columbus (LCK)|39.81389| -82.92778| 168|FALSE
5695491|0|4|Columbus (CMH)|39.99806| -82.89194| 448|FALSE
5695491|1|4|Atlanta (ATL)|33.63667| -84.42806| 448|FALSE
5695491|2|4|Jacksonville (JAX)|30.49417| -81.68778| 448|TRUE
5695491|3|4|Atlanta (ATL)|33.63667| -84.42806| 448|FALSE
5695491|4|4|Columbus (CMH)|39.99806| -82.89194| 448|FALSE
5872568|0|3|Columbus (CMH)|39.99806| -82.89194| 375|FALSE
5872568|1|3|Chicago (ORD)|41.97861| -87.90472| 375|FALSE
5872568|2|3|San Francisco (SFO)|37.61889|-122.39167| 375|TRUE
5872568|3|3|Columbus (CMH)|39.99806| -82.89194| 375|FALSE
5695351|0|2|Columbus (CMH)|39.99806| -82.89194| 473|FALSE
5695351|1|2|Seattle (SEA)|47.44889|-122.30944| 473|TRUE
5695351|2|2|Columbus (CMH)|39.99806| -82.89194| 473|FALSE
5695382|0|2|Columbus (CMH)|39.99806| -82.89194| 181|FALSE
5695382|1|2|Las Vegas (LAS)|36.08000|-115.15222| 181|TRUE
5695382|2|2|Columbus (CMH)|39.99806| -82.89194| 181|FALSE
5872546|0|3|Columbus (CMH)|39.99806| -82.89194| 191|FALSE
5872546|1|3|Atlanta (ATL)|33.63667| -84.42806| 191|FALSE
5872546|2|3|West Palm Beach (PBI)|26.68306| -80.09556| 191|TRUE
5872546|3|3|Columbus (CMH)|39.99806| -82.89194| 191|FALSE
5872510|0|4|Columbus (CMH)|39.99806| -82.89194| 382|FALSE
5872510|1|4|Detroit (DTW)|42.21250| -83.35333| 382|FALSE
5872510|2|4|Buffalo (BUF)|42.94056| -78.73222| 382|TRUE
5872510|3|4|Washington, D.C. (IAD)|38.94444| -77.45583| 382|FALSE
5872510|4|4|Columbus (CMH)|39.99806| -82.89194| 382|FALSE
5872592|0|3|Columbus (CMH)|39.99806| -82.89194| 422|FALSE
5872592|1|3|Chicago (ORD)|41.97861| -87.90472| 422|FALSE
5872592|2|3|Minneapolis (MSP)|44.88194| -93.22167| 422|TRUE
5872592|3|3|Columbus (CMH)|39.99806| -82.89194| 422|FALSE
5695297|0|3|Columbus (CMH)|39.99806| -82.89194| 558|FALSE
5695297|1|3|Philadelphia (PHL)|39.87194| -75.24111| 558|FALSE
5695297|2|3|Tampa (TPA)|27.97556| -82.53333| 558|TRUE
5695297|3|3|Columbus (LCK)|39.81389| -82.92778| 558|FALSE
5695474|0|3|Columbus (CMH)|39.99806| -82.89194| 582|FALSE
5695474|1|3|Chicago (ORD)|41.97861| -87.90472| 582|FALSE
5695474|2|3|San Francisco (SFO)|37.61889|-122.39167| 582|TRUE
5695474|3|3|Columbus (CMH)|39.99806| -82.89194| 582|FALSE
5896762|0|4|Columbus (CMH)|39.99806| -82.89194| 409|FALSE
5896762|1|4|Orlando (MCO)|28.42944| -81.30889| 409|FALSE
5896762|2|4|Charlotte (CLT)|35.21389| -80.94306| 409|TRUE
5896762|3|4|Washington, D.C. (IAD)|38.94444| -77.45583| 409|FALSE
5896762|4|4|Columbus (CMH)|39.99806| -82.89194| 409|FALSE
5872573|0|4|Columbus (CMH)|39.99806| -82.89194| 373|FALSE
5872573|1|4|Atlanta (ATL)|33.63667| -84.42806| 373|FALSE
5872573|2|4|Allentown (ABE)|40.65222| -75.44083| 373|TRUE
5872573|3|4|New York (EWR)|40.69250| -74.16861| 373|FALSE
5872573|4|4|Columbus (CMH)|39.99806| -82.89194| 373|FALSE
5872512|0|2|Columbus (CMH)|39.99806| -82.89194| 258|FALSE
5872512|1|2|Washington, D.C. (IAD)|38.94444| -77.45583| 258|TRUE
5872512|2|2|Columbus (CMH)|39.99806| -82.89194| 258|FALSE
5872524|0|4|Columbus (CMH)|39.99806| -82.89194| 352|FALSE
5872524|1|4|Detroit (DTW)|42.21250| -83.35333| 352|FALSE
5872524|2|4|Kansas City (MCI)|39.29750| -94.71389| 352|TRUE
5872524|3|4|Detroit (DTW)|42.21250| -83.35333| 352|FALSE
5872524|4|4|Columbus (CMH)|39.99806| -82.89194| 352|FALSE
5872580|0|2|Columbus (CMH)|39.99806| -82.89194| 264|FALSE
5872580|1|2|New York (EWR)|40.69250| -74.16861| 264|TRUE
5872580|2|2|Columbus (CMH)|39.99806| -82.89194| 264|FALSE
5695637|0|4|Columbus (CMH)|39.99806| -82.89194| 509|FALSE
5695637|1|4|Chicago (ORD)|41.97861| -87.90472| 509|FALSE
5695637|2|4|Green Bay (GRB)|44.48556| -88.13389| 509|TRUE
5695637|3|4|Chicago (ORD)|41.97861| -87.90472| 509|FALSE
5695637|4|4|Columbus (CMH)|39.99806| -82.89194| 509|FALSE
5872532|0|2|Columbus (CMH)|39.99806| -82.89194| 298|FALSE
5872532|1|2|Los Angeles (LAX)|33.94250|-118.40806| 298|TRUE
5872532|2|2|Columbus (CMH)|39.99806| -82.89194| 298|FALSE
5872508|0|4|Columbus (CMH)|39.99806| -82.89194| 435|FALSE
5872508|1|4|Detroit (DTW)|42.21250| -83.35333| 435|FALSE
5872508|2|4|Buffalo (BUF)|42.94056| -78.73222| 435|TRUE
5872508|3|4|Punta Gorda (PGD)|26.91778| -81.99528| 435|FALSE
5872508|4|4|Columbus (LCK)|39.81389| -82.92778| 435|FALSE
5873624|0|4|Columbus (CMH)|39.99806| -82.89194| 252|FALSE
5873624|1|4|Atlanta (ATL)|33.63667| -84.42806| 252|FALSE
5873624|2|4|Nashville (BNA)|36.12444| -86.67833| 252|TRUE
5873624|3|4|Atlanta (ATL)|33.63667| -84.42806| 252|FALSE
5873624|4|4|Columbus (CMH)|39.99806| -82.89194| 252|FALSE
5873625|0|4|Columbus (CMH)|39.99806| -82.89194| 313|FALSE
5873625|1|4|Atlanta (ATL)|33.63667| -84.42806| 313|FALSE
5873625|2|4|Nashville (BNA)|36.12444| -86.67833| 313|TRUE
5873625|3|4|Washington, D.C. (DCA)|38.85222| -77.03778| 313|FALSE
5873625|4|4|Columbus (CMH)|39.99806| -82.89194| 313|FALSE
5872516|0|2|Columbus (CMH)|39.99806| -82.89194| 220|FALSE
5872516|1|2|Washington, D.C. (IAD)|38.94444| -77.45583| 220|TRUE
5872516|2|2|Columbus (CMH)|39.99806| -82.89194| 220|FALSE
5872520|0|4|Columbus (CMH)|39.99806| -82.89194| 415|FALSE
5872520|1|4|Detroit (DTW)|42.21250| -83.35333| 415|FALSE
5872520|2|4|Kansas City (MCI)|39.29750| -94.71389| 415|TRUE
5872520|3|4|Detroit (DTW)|42.21250| -83.35333| 415|FALSE
5872520|4|4|Columbus (CMH)|39.99806| -82.89194| 415|FALSE
5775651|0|2|Columbus (CMH)|39.99806| -82.89194| 250|FALSE
5775651|1|2|Boston (BOS)|42.36444| -71.00528| 250|TRUE
5775651|2|2|Columbus (CMH)|39.99806| -82.89194| 250|FALSE
5776451|0|3|Columbus (CMH)|39.99806| -82.89194| 305|FALSE
5776451|1|3|Las Vegas (LAS)|36.08000|-115.15222| 305|FALSE
5776451|2|3|Burbank (BUR)|34.20056|-118.35861| 305|TRUE
5776451|3|3|Columbus (CMH)|39.99806| -82.89194| 305|FALSE
5776365|0|2|Columbus (CMH)|39.99806| -82.89194| 298|FALSE
5776365|1|2|Los Angeles (LAX)|33.94250|-118.40806| 298|TRUE
5776365|2|2|Columbus (CMH)|39.99806| -82.89194| 298|FALSE
5775815|0|2|Columbus (CMH)|39.99806| -82.89194|  93|FALSE
5775815|1|2|Fort Lauderdale (FLL)|26.07250| -80.15278|  93|TRUE
5775815|2|2|Columbus (CMH)|39.99806| -82.89194|  93|FALSE
5776699|0|2|Columbus (CMH)|39.99806| -82.89194| 325|FALSE
5776699|1|2|Chicago (ORD)|41.97861| -87.90472| 325|TRUE
5776699|2|2|Columbus (CMH)|39.99806| -82.89194| 325|FALSE
5777023|0|3|Columbus (CMH)|39.99806| -82.89194| 469|FALSE
5777023|1|3|Orlando (MCO)|28.42944| -81.30889| 469|FALSE
5777023|2|3|Houston (IAH)|29.98444| -95.34139| 469|TRUE
5777023|3|3|Columbus (CMH)|39.99806| -82.89194| 469|FALSE
5776369|0|2|Columbus (CMH)|39.99806| -82.89194| 170|FALSE
5776369|1|2|Los Angeles (LAX)|33.94250|-118.40806| 170|TRUE
5776369|2|2|Columbus (CMH)|39.99806| -82.89194| 170|FALSE
5777189|0|4|Columbus (CMH)|39.99806| -82.89194| 330|FALSE
5777189|1|4|Atlanta (ATL)|33.63667| -84.42806| 330|FALSE
5777189|2|4|Memphis (MEM)|35.04250| -89.97667| 330|TRUE
5777189|3|4|Detroit (DTW)|42.21250| -83.35333| 330|FALSE
5777189|4|4|Columbus (CMH)|39.99806| -82.89194| 330|FALSE
5776693|0|2|Columbus (CMH)|39.99806| -82.89194| 471|FALSE
5776693|1|2|Chicago (ORD)|41.97861| -87.90472| 471|TRUE
5776693|2|2|Columbus (CMH)|39.99806| -82.89194| 471|FALSE
5776203|0|2|Columbus (CMH)|39.99806| -82.89194| 819|FALSE
5776203|1|2|Charlotte (CLT)|35.21389| -80.94306| 819|TRUE
5776203|2|2|Columbus (CMH)|39.99806| -82.89194| 819|FALSE
5777802|0|2|Columbus (CMH)|39.99806| -82.89194| 149|FALSE
5777802|1|2|Los Angeles (LAX)|33.94250|-118.40806| 149|TRUE
5777802|2|2|Columbus (CMH)|39.99806| -82.89194| 149|FALSE
5776941|0|3|Columbus (CMH)|39.99806| -82.89194| 504|FALSE
5776941|1|3|Dallas (DFW)|32.89694| -97.03806| 504|TRUE
5776941|2|3|Orlando (MCO)|28.42944| -81.30889| 504|FALSE
5776941|3|3|Columbus (CMH)|39.99806| -82.89194| 504|FALSE
5776135|0|2|Columbus (CMH)|39.99806| -82.89194| 384|FALSE
5776135|1|2|Phoenix (PHX)|33.43417|-112.01167| 384|TRUE
5776135|2|2|Columbus (CMH)|39.99806| -82.89194| 384|FALSE
5777761|0|4|Columbus (CMH)|39.99806| -82.89194| 386|FALSE
5777761|1|4|Atlanta (ATL)|33.63667| -84.42806| 386|FALSE
5777761|2|4|San Antonio (SAT)|29.53361| -98.46972| 386|TRUE
5777761|3|4|Detroit (DTW)|42.21250| -83.35333| 386|FALSE
5777761|4|4|Columbus (CMH)|39.99806| -82.89194| 386|FALSE
5776367|0|2|Columbus (CMH)|39.99806| -82.89194| 238|FALSE
5776367|1|2|Los Angeles (LAX)|33.94250|-118.40806| 238|TRUE
5776367|2|2|Columbus (CMH)|39.99806| -82.89194| 238|FALSE
5761829|0|2|Columbus (CMH)|39.99806| -82.89194| 684|FALSE
5761829|1|2|New York (EWR)|40.69250| -74.16861| 684|TRUE
5761829|2|2|Columbus (CMH)|39.99806| -82.89194| 684|FALSE
5776289|0|3|Columbus (CMH)|39.99806| -82.89194| 555|FALSE
5776289|1|3|Washington, D.C. (IAD)|38.94444| -77.45583| 555|FALSE
5776289|2|3|New York (LGA)|40.77722| -73.87250| 555|TRUE
5776289|3|3|Columbus (CMH)|39.99806| -82.89194| 555|FALSE
5776697|0|2|Columbus (CMH)|39.99806| -82.89194| 460|FALSE
5776697|1|2|Chicago (ORD)|41.97861| -87.90472| 460|TRUE
5776697|2|2|Columbus (CMH)|39.99806| -82.89194| 460|FALSE
5775807|0|2|Columbus (CMH)|39.99806| -82.89194|  95|FALSE
5775807|1|2|Fort Lauderdale (FLL)|26.07250| -80.15278|  95|TRUE
5775807|2|2|Columbus (CMH)|39.99806| -82.89194|  95|FALSE
5777607|0|3|Columbus (CMH)|39.99806| -82.89194| 426|FALSE
5777607|1|3|Chicago (ORD)|41.97861| -87.90472| 426|FALSE
5777607|2|3|Minneapolis (MSP)|44.88194| -93.22167| 426|TRUE
5777607|3|3|Columbus (CMH)|39.99806| -82.89194| 426|FALSE
5775727|0|4|Columbus (CMH)|39.99806| -82.89194| 378|FALSE
5775727|1|4|Las Vegas (LAS)|36.08000|-115.15222| 378|FALSE
5775727|2|4|Oakland (OAK)|37.72139|-122.22083| 378|TRUE
5775727|3|4|Denver (DEN)|39.86167|-104.67306| 378|FALSE
5775727|4|4|Columbus (CMH)|39.99806| -82.89194| 378|FALSE
5775809|0|2|Columbus (CMH)|39.99806| -82.89194| 147|FALSE
5775809|1|2|Fort Lauderdale (FLL)|26.07250| -80.15278| 147|TRUE
5775809|2|2|Columbus (CMH)|39.99806| -82.89194| 147|FALSE
5776213|0|4|Columbus (CMH)|39.99806| -82.89194| 234|FALSE
5776213|1|4|Orlando (MCO)|28.42944| -81.30889| 234|FALSE
5776213|2|4|Charlotte (CLT)|35.21389| -80.94306| 234|TRUE
5776213|3|4|Washington, D.C. (IAD)|38.94444| -77.45583| 234|FALSE
5776213|4|4|Columbus (CMH)|39.99806| -82.89194| 234|FALSE
5775973|0|4|Columbus (CMH)|39.99806| -82.89194| 300|FALSE
5775973|1|4|New York (EWR)|40.69250| -74.16861| 300|FALSE
5775973|2|4|Philadelphia (PHL)|39.87194| -75.24111| 300|TRUE
5775973|3|4|New York (EWR)|40.69250| -74.16861| 300|FALSE
5775973|4|4|Columbus (CMH)|39.99806| -82.89194| 300|FALSE
5776701|0|2|Columbus (CMH)|39.99806| -82.89194| 321|FALSE
5776701|1|2|Chicago (ORD)|41.97861| -87.90472| 321|TRUE
5776701|2|2|Columbus (CMH)|39.99806| -82.89194| 321|FALSE
5776951|0|2|Columbus (CMH)|39.99806| -82.89194| 322|FALSE
5776951|1|2|Dallas (DFW)|32.89694| -97.03806| 322|TRUE
5776951|2|2|Columbus (CMH)|39.99806| -82.89194| 322|FALSE
5761831|0|2|Columbus (CMH)|39.99806| -82.89194| 264|FALSE
5761831|1|2|New York (EWR)|40.69250| -74.16861| 264|TRUE
5761831|2|2|Columbus (CMH)|39.99806| -82.89194| 264|FALSE
5776525|0|4|Columbus (CMH)|39.99806| -82.89194| 824|FALSE
5776525|1|4|Chicago (ORD)|41.97861| -87.90472| 824|FALSE
5776525|2|4|Portland (PDX)|45.58861|-122.59750| 824|TRUE
5776525|3|4|Denver (DEN)|39.86167|-104.67306| 824|FALSE
5776525|4|4|Columbus (CMH)|39.99806| -82.89194| 824|FALSE
5775731|0|4|Columbus (CMH)|39.99806| -82.89194| 320|FALSE
5775731|1|4|Las Vegas (LAS)|36.08000|-115.15222| 320|FALSE
5775731|2|4|Oakland (OAK)|37.72139|-122.22083| 320|TRUE
5775731|3|4|Denver (DEN)|39.86167|-104.67306| 320|FALSE
5775731|4|4|Columbus (CMH)|39.99806| -82.89194| 320|FALSE
5776207|0|4|Columbus (CMH)|39.99806| -82.89194| 524|FALSE
5776207|1|4|Washington, D.C. (IAD)|38.94444| -77.45583| 524|FALSE
5776207|2|4|Charlotte (CLT)|35.21389| -80.94306| 524|TRUE
5776207|3|4|Washington, D.C. (IAD)|38.94444| -77.45583| 524|FALSE
5776207|4|4|Columbus (CMH)|39.99806| -82.89194| 524|FALSE
5777591|0|3|Columbus (CMH)|39.99806| -82.89194| 776|FALSE
5777591|1|3|Chicago (ORD)|41.97861| -87.90472| 776|FALSE
5777591|2|3|Minneapolis (MSP)|44.88194| -93.22167| 776|TRUE
5777591|3|3|Columbus (CMH)|39.99806| -82.89194| 776|FALSE
5776463|0|2|Columbus (CMH)|39.99806| -82.89194| 149|FALSE
5776463|1|2|Los Angeles (LAX)|33.94250|-118.40806| 149|TRUE
5776463|2|2|Columbus (CMH)|39.99806| -82.89194| 149|FALSE
5776608|0|3|Columbus (CMH)|39.99806| -82.89194| 799|FALSE
5776608|1|3|Chicago (ORD)|41.97861| -87.90472| 799|FALSE
5776608|2|3|Denver (DEN)|39.86167|-104.67306| 799|TRUE
5776608|3|3|Columbus (CMH)|39.99806| -82.89194| 799|FALSE
5776375|0|2|Columbus (CMH)|39.99806| -82.89194| 159|FALSE
5776375|1|2|Los Angeles (LAX)|33.94250|-118.40806| 159|TRUE
5776375|2|2|Columbus (CMH)|39.99806| -82.89194| 159|FALSE
5777265|0|3|Columbus (CMH)|39.99806| -82.89194|1065|FALSE
5777265|1|3|Chicago (ORD)|41.97861| -87.90472|1065|FALSE
5777265|2|3|Toronto (YYZ)|43.67722| -79.63056|1065|TRUE
5777265|3|3|Columbus (CMH)|39.99806| -82.89194|1065|FALSE
5777509|0|4|Columbus (CMH)|39.99806| -82.89194| 692|FALSE
5777509|1|4|Chicago (ORD)|41.97861| -87.90472| 692|FALSE
5777509|2|4|Oklahoma City (OKC)|35.39306| -97.60083| 692|TRUE
5777509|3|4|Chicago (ORD)|41.97861| -87.90472| 692|FALSE
5777509|4|4|Columbus (CMH)|39.99806| -82.89194| 692|FALSE
5775725|0|3|Columbus (CMH)|39.99806| -82.89194| 582|FALSE
5775725|1|3|Chicago (ORD)|41.97861| -87.90472| 582|FALSE
5775725|2|3|San Francisco (SFO)|37.61889|-122.39167| 582|TRUE
5775725|3|3|Columbus (CMH)|39.99806| -82.89194| 582|FALSE
5776127|0|3|Columbus (CMH)|39.99806| -82.89194| 583|FALSE
5776127|1|3|Las Vegas (LAS)|36.08000|-115.15222| 583|FALSE
5776127|2|3|Phoenix (PHX)|33.43417|-112.01167| 583|TRUE
5776127|3|3|Columbus (CMH)|39.99806| -82.89194| 583|FALSE
5776457|0|2|Columbus (CMH)|39.99806| -82.89194| 170|FALSE
5776457|1|2|Los Angeles (LAX)|33.94250|-118.40806| 170|TRUE
5776457|2|2|Columbus (CMH)|39.99806| -82.89194| 170|FALSE
5775811|0|2|Columbus (CMH)|39.99806| -82.89194| 222|FALSE
5775811|1|2|Fort Lauderdale (FLL)|26.07250| -80.15278| 222|TRUE
5775811|2|2|Columbus (LCK)|39.81389| -82.92778| 222|FALSE
5777105|0|2|Columbus (CMH)|39.99806| -82.89194| 254|FALSE
5777105|1|2|Washington, D.C. (IAD)|38.94444| -77.45583| 254|TRUE
5777105|2|2|Columbus (CMH)|39.99806| -82.89194| 254|FALSE
5776617|0|2|Columbus (CMH)|39.99806| -82.89194| 414|FALSE
5776617|1|2|Denver (DEN)|39.86167|-104.67306| 414|TRUE
5776617|2|2|Columbus (CMH)|39.99806| -82.89194| 414|FALSE
5775729|0|4|Columbus (CMH)|39.99806| -82.89194| 318|FALSE
5775729|1|4|Las Vegas (LAS)|36.08000|-115.15222| 318|FALSE
5775729|2|4|Oakland (OAK)|37.72139|-122.22083| 318|TRUE
5775729|3|4|Denver (DEN)|39.86167|-104.67306| 318|FALSE
5775729|4|4|Columbus (CMH)|39.99806| -82.89194| 318|FALSE
